 1  Pix  0  0
 2  Pix  0  1
 2  Pix  0  2
 2  Pix  0  3
 2  Pix  0  4
 3  Pix  0  5
 2  Pix  0  6
 4  Pix  0  7
 4  Pix  0  8
 3  Pix  0  9
 4  Pix  0 10
 2  Pix  0 11
 4  Pix  0 12
 4  Pix  0 13
 3  Pix  0 14
 2  Pix  0 15
 3  Pix  0 16
 2  Pix  0 17
 5  Pix  0 18
 4  Pix  0 19
 2  Pix  0 20
 4  Pix  0 21
 3  Pix  0 22
 4  Pix  0 23
 3  Pix  0 24
 3  Pix  0 25
 2  Pix  0 26
 5  Pix  0 27
 3  Pix  0 28
 3  Pix  0 29
 3  Pix  0 30
 4  Pix  0 31
 6  Pix  0 32
 2  Pix  0 33
 3  Pix  0 34
 4  Pix  0 35
 6  Pix  0 36
 3  Pix  0 37
 3  Pix  0 38
 5  Pix  0 39
 4  Pix  0 40
 5  Pix  0 41
 3  Pix  0 42
 2  Pix  0 43
 4  Pix  0 44
 4  Pix  0 45
 1  Pix  0 46
 4  Pix  0 47
 4  Pix  0 48
 2  Pix  0 49
 4  Pix  0 50
 3  Pix  0 51
 3  Pix  0 52
 2  Pix  0 53
 2  Pix  0 54
 3  Pix  0 55
 3  Pix  0 56
 2  Pix  0 57
 3  Pix  0 58
 4  Pix  0 59
 2  Pix  0 60
 4  Pix  0 61
 3  Pix  0 62
 2  Pix  0 63
 4  Pix  0 64
 2  Pix  0 65
 3  Pix  0 66
 2  Pix  0 67
 2  Pix  0 68
 2  Pix  0 69
 2  Pix  0 70
 3  Pix  0 71
 3  Pix  0 72
 4  Pix  0 73
 4  Pix  0 74
 2  Pix  0 75
 3  Pix  0 76
 2  Pix  0 77
 1  Pix  0 78
 0  Pix  0 79
 3  Pix  1  0
 4  Pix  1  1
 3  Pix  1  2
 1  Pix  1  3
 4  Pix  1  4
 3  Pix  1  5
 1  Pix  1  6
 4  Pix  1  7
 3  Pix  1  8
 4  Pix  1  9
 4  Pix  1 10
 2  Pix  1 11
 2  Pix  1 12
 3  Pix  1 13
 1  Pix  1 14
 3  Pix  1 15
 4  Pix  1 16
 2  Pix  1 17
 4  Pix  1 18
 5  Pix  1 19
 5  Pix  1 20
 5  Pix  1 21
 3  Pix  1 22
 3  Pix  1 23
 5  Pix  1 24
 5  Pix  1 25
 5  Pix  1 26
 4  Pix  1 27
 3  Pix  1 28
 3  Pix  1 29
