 4  Pix  0  0
 4  Pix  0  1
 7  Pix  0  2
10  Pix  0  3
10  Pix  0  4
10  Pix  0  5
 7  Pix  0  6
10  Pix  0  7
 8  Pix  0  8
10  Pix  0  9
10  Pix  0 10
10  Pix  0 11
10  Pix  0 12
 7  Pix  0 13
 7  Pix  0 14
 8  Pix  0 15
10  Pix  0 16
10  Pix  0 17
 8  Pix  0 18
 6  Pix  0 19
 8  Pix  0 20
 8  Pix  0 21
 7  Pix  0 22
 8  Pix  0 23
10  Pix  0 24
 8  Pix  0 25
10  Pix  0 26
 7  Pix  0 27
 6  Pix  0 28
10  Pix  0 29
 7  Pix  0 30
10  Pix  0 31
 7  Pix  0 32
10  Pix  0 33
 6  Pix  0 34
10  Pix  0 35
10  Pix  0 36
 6  Pix  0 37
 6  Pix  0 38
10  Pix  0 39
 8  Pix  0 40
 8  Pix  0 41
10  Pix  0 42
10  Pix  0 43
10  Pix  0 44
 8  Pix  0 45
10  Pix  0 46
 7  Pix  0 47
 6  Pix  0 48
10  Pix  0 49
 6  Pix  0 50
 6  Pix  0 51
 9  Pix  0 52
 8  Pix  0 53
10  Pix  0 54
 7  Pix  0 55
 8  Pix  0 56
10  Pix  0 57
 7  Pix  0 58
 6  Pix  0 59
10  Pix  0 60
 6  Pix  0 61
 7  Pix  0 62
 7  Pix  0 63
 8  Pix  0 64
 8  Pix  0 65
10  Pix  0 66
 7  Pix  0 67
 8  Pix  0 68
 7  Pix  0 69
 7  Pix  0 70
 7  Pix  0 71
 8  Pix  0 72
 7  Pix  0 73
 7  Pix  0 74
 6  Pix  0 75
10  Pix  0 76
 6  Pix  0 77
 8  Pix  0 78
 7  Pix  0 79
10  Pix  1  0
 7  Pix  1  1
 7  Pix  1  2
 8  Pix  1  3
 6  Pix  1  4
 8  Pix  1  5
10  Pix  1  6
 7  Pix  1  7
10  Pix  1  8
 8  Pix  1  9
10  Pix  1 10
10  Pix  1 11
 6  Pix  1 12
 7  Pix  1 13
 7  Pix  1 14
 7  Pix  1 15
 8  Pix  1 16
 6  Pix  1 17
 8  Pix  1 18
10  Pix  1 19
 8  Pix  1 20
10  Pix  1 21
10  Pix  1 22
10  Pix  1 23
 7  Pix  1 24
10  Pix  1 25
 7  Pix  1 26
10  Pix  1 27
10  Pix  1 28
10  Pix  1 29
 6  Pix  1 30
 7  Pix  1 31
10  Pix  1 32
 7  Pix  1 33
10  Pix  1 34
 7  Pix  1 35
10  Pix  1 36
 8  Pix  1 37
10  Pix  1 38
10  Pix  1 39
10  Pix  1 40
 7  Pix  1 41
10  Pix  1 42
 8  Pix  1 43
10  Pix  1 44
 8  Pix  1 45
 9  Pix  1 46
10  Pix  1 47
10  Pix  1 48
10  Pix  1 49
 6  Pix  1 50
10  Pix  1 51
 8  Pix  1 52
 8  Pix  1 53
10  Pix  1 54
10  Pix  1 55
 8  Pix  1 56
 7  Pix  1 57
10  Pix  1 58
10  Pix  1 59
 7  Pix  1 60
 7  Pix  1 61
 8  Pix  1 62
 6  Pix  1 63
 7  Pix  1 64
 7  Pix  1 65
10  Pix  1 66
10  Pix  1 67
 7  Pix  1 68
 6  Pix  1 69
10  Pix  1 70
10  Pix  1 71
 8  Pix  1 72
10  Pix  1 73
 6  Pix  1 74
10  Pix  1 75
10  Pix  1 76
10  Pix  1 77
 8  Pix  1 78
10  Pix  1 79
 6  Pix  2  0
10  Pix  2  1
 8  Pix  2  2
 9  Pix  2  3
 6  Pix  2  4
10  Pix  2  5
 7  Pix  2  6
10  Pix  2  7
10  Pix  2  8
 6  Pix  2  9
 8  Pix  2 10
 7  Pix  2 11
 7  Pix  2 12
 6  Pix  2 13
10  Pix  2 14
10  Pix  2 15
10  Pix  2 16
10  Pix  2 17
 8  Pix  2 18
 8  Pix  2 19
10  Pix  2 20
 8  Pix  2 21
 8  Pix  2 22
 8  Pix  2 23
10  Pix  2 24
10  Pix  2 25
 7  Pix  2 26
10  Pix  2 27
10  Pix  2 28
10  Pix  2 29
 8  Pix  2 30
 8  Pix  2 31
 6  Pix  2 32
10  Pix  2 33
10  Pix  2 34
