 4  Pix  0  0
 6  Pix  0  1
 6  Pix  0  2
 8  Pix  0  3
 8  Pix  0  4
 8  Pix  0  5
 8  Pix  0  6
10  Pix  0  7
 6  Pix  0  8
 6  Pix  0  9
 8  Pix  0 10
 8  Pix  0 11
10  Pix  0 12
 8  Pix  0 13
 7  Pix  0 14
10  Pix  0 15
 8  Pix  0 16
10  Pix  0 17
 8  Pix  0 18
 7  Pix  0 19
 7  Pix  0 20
 9  Pix  0 21
 6  Pix  0 22
10  Pix  0 23
 7  Pix  0 24
 8  Pix  0 25
 6  Pix  0 26
10  Pix  0 27
 8  Pix  0 28
 8  Pix  0 29
 8  Pix  0 30
10  Pix  0 31
 7  Pix  0 32
 8  Pix  0 33
10  Pix  0 34
 7  Pix  0 35
 8  Pix  0 36
10  Pix  0 37
10  Pix  0 38
10  Pix  0 39
 9  Pix  0 40
10  Pix  0 41
10  Pix  0 42
10  Pix  0 43
 6  Pix  0 44
 8  Pix  0 45
 6  Pix  0 46
 8  Pix  0 47
 8  Pix  0 48
10  Pix  0 49
10  Pix  0 50
10  Pix  0 51
 8  Pix  0 52
 8  Pix  0 53
 8  Pix  0 54
 9  Pix  0 55
 6  Pix  0 56
10  Pix  0 57
 9  Pix  0 58
 7  Pix  0 59
 7  Pix  0 60
 7  Pix  0 61
 4  Pix  0 62
 7  Pix  0 63
 6  Pix  0 64
10  Pix  0 65
 8  Pix  0 66
10  Pix  0 67
 4  Pix  0 68
 7  Pix  0 69
 4  Pix  0 70
 7  Pix  0 71
 8  Pix  0 72
 8  Pix  0 73
 6  Pix  0 74
 7  Pix  0 75
 6  Pix  0 76
 7  Pix  0 77
 6  Pix  0 78
 7  Pix  0 79
 8  Pix  1  0
 8  Pix  1  1
 7  Pix  1  2
 7  Pix  1  3
10  Pix  1  4
 8  Pix  1  5
10  Pix  1  6
10  Pix  1  7
10  Pix  1  8
 8  Pix  1  9
10  Pix  1 10
10  Pix  1 11
10  Pix  1 12
 8  Pix  1 13
 8  Pix  1 14
10  Pix  1 15
 8  Pix  1 16
10  Pix  1 17
 7  Pix  1 18
 7  Pix  1 19
10  Pix  1 20
10  Pix  1 21
10  Pix  1 22
10  Pix  1 23
10  Pix  1 24
10  Pix  1 25
 7  Pix  1 26
10  Pix  1 27
10  Pix  1 28
 8  Pix  1 29
10  Pix  1 30
10  Pix  1 31
10  Pix  1 32
10  Pix  1 33
 7  Pix  1 34
10  Pix  1 35
10  Pix  1 36
 8  Pix  1 37
10  Pix  1 38
10  Pix  1 39
 8  Pix  1 40
 8  Pix  1 41
10  Pix  1 42
10  Pix  1 43
 6  Pix  1 44
10  Pix  1 45
 7  Pix  1 46
10  Pix  1 47
10  Pix  1 48
10  Pix  1 49
10  Pix  1 50
10  Pix  1 51
10  Pix  1 52
 8  Pix  1 53
 8  Pix  1 54
 8  Pix  1 55
 8  Pix  1 56
 8  Pix  1 57
10  Pix  1 58
 7  Pix  1 59
10  Pix  1 60
 8  Pix  1 61
10  Pix  1 62
 8  Pix  1 63
10  Pix  1 64
 8  Pix  1 65
10  Pix  1 66
 7  Pix  1 67
10  Pix  1 68
 7  Pix  1 69
 8  Pix  1 70
10  Pix  1 71
 7  Pix  1 72
 8  Pix  1 73
 7  Pix  1 74
 8  Pix  1 75
10  Pix  1 76
 6  Pix  1 77
 8  Pix  1 78
 6  Pix  1 79
 3  Pix  2  0
10  Pix  2  1
 6  Pix  2  2
10  Pix  2  3
10  Pix  2  4
 8  Pix  2  5
 9  Pix  2  6
10  Pix  2  7
 8  Pix  2  8
10  Pix  2  9
10  Pix  2 10
 6  Pix  2 11
 8  Pix  2 12
10  Pix  2 13
 6  Pix  2 14
10  Pix  2 15
10  Pix  2 16
10  Pix  2 17
10  Pix  2 18
10  Pix  2 19
10  Pix  2 20
10  Pix  2 21
10  Pix  2 22
10  Pix  2 23
10  Pix  2 24
10  Pix  2 25
 8  Pix  2 26
10  Pix  2 27
10  Pix  2 28
10  Pix  2 29
10  Pix  2 30
 7  Pix  2 31
10  Pix  2 32
10  Pix  2 33
 8  Pix  2 34
10  Pix  2 35
10  Pix  2 36
10  Pix  2 37
 8  Pix  2 38
10  Pix  2 39
10  Pix  2 40
10  Pix  2 41
10  Pix  2 42
10  Pix  2 43
 6  Pix  2 44
 7  Pix  2 45
10  Pix  2 46
10  Pix  2 47
 7  Pix  2 48
10  Pix  2 49
 6  Pix  2 50
 7  Pix  2 51
 8  Pix  2 52
10  Pix  2 53
10  Pix  2 54
 8  Pix  2 55
 6  Pix  2 56
10  Pix  2 57
10  Pix  2 58
 6  Pix  2 59
10  Pix  2 60
10  Pix  2 61
 6  Pix  2 62
 8  Pix  2 63
10  Pix  2 64
 6  Pix  2 65
 7  Pix  2 66
 9  Pix  2 67
 9  Pix  2 68
 8  Pix  2 69
10  Pix  2 70
 6  Pix  2 71
 7  Pix  2 72
10  Pix  2 73
 6  Pix  2 74
10  Pix  2 75
 6  Pix  2 76
 7  Pix  2 77
10  Pix  2 78
 6  Pix  2 79
10  Pix  3  0
 8  Pix  3  1
 7  Pix  3  2
10  Pix  3  3
10  Pix  3  4
10  Pix  3  5
10  Pix  3  6
 8  Pix  3  7
 6  Pix  3  8
 8  Pix  3  9
 8  Pix  3 10
 8  Pix  3 11
 8  Pix  3 12
 7  Pix  3 13
10  Pix  3 14
10  Pix  3 15
10  Pix  3 16
10  Pix  3 17
 7  Pix  3 18
 7  Pix  3 19
10  Pix  3 20
10  Pix  3 21
10  Pix  3 22
 7  Pix  3 23
10  Pix  3 24
 8  Pix  3 25
10  Pix  3 26
10  Pix  3 27
13  Pix  3 28
10  Pix  3 29
10  Pix  3 30
10  Pix  3 31
10  Pix  3 32
10  Pix  3 33
10  Pix  3 34
10  Pix  3 35
10  Pix  3 36
10  Pix  3 37
10  Pix  3 38
10  Pix  3 39
10  Pix  3 40
10  Pix  3 41
10  Pix  3 42
10  Pix  3 43
 8  Pix  3 44
10  Pix  3 45
10  Pix  3 46
10  Pix  3 47
10  Pix  3 48
10  Pix  3 49
10  Pix  3 50
 8  Pix  3 51
10  Pix  3 52
10  Pix  3 53
 7  Pix  3 54
 8  Pix  3 55
 7  Pix  3 56
 8  Pix  3 57
 7  Pix  3 58
10  Pix  3 59
10  Pix  3 60
10  Pix  3 61
 8  Pix  3 62
 6  Pix  3 63
10  Pix  3 64
 8  Pix  3 65
 6  Pix  3 66
10  Pix  3 67
10  Pix  3 68
 8  Pix  3 69
 6  Pix  3 70
10  Pix  3 71
 6  Pix  3 72
 8  Pix  3 73
 8  Pix  3 74
 6  Pix  3 75
10  Pix  3 76
 8  Pix  3 77
 7  Pix  3 78
 7  Pix  3 79
 7  Pix  4  0
 8  Pix  4  1
10  Pix  4  2
 8  Pix  4  3
10  Pix  4  4
 8  Pix  4  5
 7  Pix  4  6
10  Pix  4  7
 6  Pix  4  8
10  Pix  4  9
 9  Pix  4 10
 4  Pix  4 11
 7  Pix  4 12
 8  Pix  4 13
10  Pix  4 14
10  Pix  4 15
10  Pix  4 16
10  Pix  4 17
 7  Pix  4 18
10  Pix  4 19
10  Pix  4 20
 8  Pix  4 21
 8  Pix  4 22
10  Pix  4 23
10  Pix  4 24
 6  Pix  4 25
10  Pix  4 26
10  Pix  4 27
 6  Pix  4 28
 7  Pix  4 29
10  Pix  4 30
10  Pix  4 31
10  Pix  4 32
10  Pix  4 33
 8  Pix  4 34
10  Pix  4 35
 7  Pix  4 36
 8  Pix  4 37
10  Pix  4 38
 8  Pix  4 39
10  Pix  4 40
 8  Pix  4 41
10  Pix  4 42
10  Pix  4 43
10  Pix  4 44
10  Pix  4 45
10  Pix  4 46
 8  Pix  4 47
10  Pix  4 48
10  Pix  4 49
 6  Pix  4 50
 7  Pix  4 51
 8  Pix  4 52
 6  Pix  4 53
10  Pix  4 54
10  Pix  4 55
 8  Pix  4 56
 8  Pix  4 57
 8  Pix  4 58
10  Pix  4 59
10  Pix  4 60
10  Pix  4 61
 7  Pix  4 62
10  Pix  4 63
10  Pix  4 64
10  Pix  4 65
 8  Pix  4 66
 6  Pix  4 67
10  Pix  4 68
 8  Pix  4 69
10  Pix  4 70
 8  Pix  4 71
 8  Pix  4 72
10  Pix  4 73
10  Pix  4 74
 7  Pix  4 75
 7  Pix  4 76
 6  Pix  4 77
10  Pix  4 78
 4  Pix  4 79
 8  Pix  5  0
 6  Pix  5  1
 8  Pix  5  2
10  Pix  5  3
10  Pix  5  4
10  Pix  5  5
10  Pix  5  6
 6  Pix  5  7
10  Pix  5  8
10  Pix  5  9
10  Pix  5 10
 6  Pix  5 11
 7  Pix  5 12
10  Pix  5 13
10  Pix  5 14
10  Pix  5 15
10  Pix  5 16
10  Pix  5 17
10  Pix  5 18
 8  Pix  5 19
10  Pix  5 20
10  Pix  5 21
 8  Pix  5 22
10  Pix  5 23
10  Pix  5 24
10  Pix  5 25
10  Pix  5 26
10  Pix  5 27
 8  Pix  5 28
 7  Pix  5 29
10  Pix  5 30
10  Pix  5 31
 8  Pix  5 32
10  Pix  5 33
 8  Pix  5 34
10  Pix  5 35
 8  Pix  5 36
10  Pix  5 37
10  Pix  5 38
10  Pix  5 39
 8  Pix  5 40
10  Pix  5 41
 7  Pix  5 42
10  Pix  5 43
10  Pix  5 44
10  Pix  5 45
10  Pix  5 46
10  Pix  5 47
10  Pix  5 48
10  Pix  5 49
10  Pix  5 50
 7  Pix  5 51
10  Pix  5 52
10  Pix  5 53
10  Pix  5 54
 8  Pix  5 55
10  Pix  5 56
 8  Pix  5 57
10  Pix  5 58
 7  Pix  5 59
10  Pix  5 60
10  Pix  5 61
10  Pix  5 62
10  Pix  5 63
 7  Pix  5 64
10  Pix  5 65
 8  Pix  5 66
 7  Pix  5 67
 7  Pix  5 68
10  Pix  5 69
 6  Pix  5 70
10  Pix  5 71
 7  Pix  5 72
 7  Pix  5 73
 8  Pix  5 74
 6  Pix  5 75
10  Pix  5 76
10  Pix  5 77
 6  Pix  5 78
 8  Pix  5 79
10  Pix  6  0
10  Pix  6  1
10  Pix  6  2
10  Pix  6  3
10  Pix  6  4
10  Pix  6  5
 8  Pix  6  6
 8  Pix  6  7
 7  Pix  6  8
 8  Pix  6  9
10  Pix  6 10
 8  Pix  6 11
 6  Pix  6 12
 7  Pix  6 13
10  Pix  6 14
10  Pix  6 15
10  Pix  6 16
10  Pix  6 17
 7  Pix  6 18
 8  Pix  6 19
10  Pix  6 20
 8  Pix  6 21
 8  Pix  6 22
10  Pix  6 23
10  Pix  6 24
 8  Pix  6 25
10  Pix  6 26
10  Pix  6 27
 8  Pix  6 28
10  Pix  6 29
10  Pix  6 30
10  Pix  6 31
10  Pix  6 32
10  Pix  6 33
10  Pix  6 34
10  Pix  6 35
 8  Pix  6 36
 9  Pix  6 37
10  Pix  6 38
10  Pix  6 39
10  Pix  6 40
10  Pix  6 41
 8  Pix  6 42
 7  Pix  6 43
10  Pix  6 44
10  Pix  6 45
10  Pix  6 46
 8  Pix  6 47
10  Pix  6 48
10  Pix  6 49
 8  Pix  6 50
10  Pix  6 51
 8  Pix  6 52
10  Pix  6 53
10  Pix  6 54
10  Pix  6 55
10  Pix  6 56
 6  Pix  6 57
10  Pix  6 58
10  Pix  6 59
 7  Pix  6 60
10  Pix  6 61
10  Pix  6 62
 8  Pix  6 63
 6  Pix  6 64
10  Pix  6 65
 8  Pix  6 66
10  Pix  6 67
 6  Pix  6 68
 8  Pix  6 69
 7  Pix  6 70
 6  Pix  6 71
 7  Pix  6 72
10  Pix  6 73
 7  Pix  6 74
10  Pix  6 75
 6  Pix  6 76
 6  Pix  6 77
 8  Pix  6 78
 7  Pix  6 79
10  Pix  7  0
 6  Pix  7  1
10  Pix  7  2
10  Pix  7  3
 7  Pix  7  4
10  Pix  7  5
10  Pix  7  6
10  Pix  7  7
 8  Pix  7  8
10  Pix  7  9
 8  Pix  7 10
 8  Pix  7 11
10  Pix  7 12
10  Pix  7 13
 8  Pix  7 14
 6  Pix  7 15
10  Pix  7 16
 7  Pix  7 17
10  Pix  7 18
10  Pix  7 19
10  Pix  7 20
10  Pix  7 21
 7  Pix  7 22
10  Pix  7 23
10  Pix  7 24
10  Pix  7 25
10  Pix  7 26
 6  Pix  7 27
10  Pix  7 28
10  Pix  7 29
10  Pix  7 30
10  Pix  7 31
10  Pix  7 32
10  Pix  7 33
10  Pix  7 34
10  Pix  7 35
10  Pix  7 36
10  Pix  7 37
10  Pix  7 38
10  Pix  7 39
10  Pix  7 40
 7  Pix  7 41
10  Pix  7 42
10  Pix  7 43
10  Pix  7 44
10  Pix  7 45
10  Pix  7 46
10  Pix  7 47
10  Pix  7 48
10  Pix  7 49
10  Pix  7 50
10  Pix  7 51
10  Pix  7 52
10  Pix  7 53
 8  Pix  7 54
10  Pix  7 55
10  Pix  7 56
 8  Pix  7 57
10  Pix  7 58
10  Pix  7 59
10  Pix  7 60
10  Pix  7 61
10  Pix  7 62
10  Pix  7 63
10  Pix  7 64
10  Pix  7 65
10  Pix  7 66
 6  Pix  7 67
 6  Pix  7 68
 7  Pix  7 69
 4  Pix  7 70
 8  Pix  7 71
 7  Pix  7 72
 8  Pix  7 73
10  Pix  7 74
